"Slips stat (1=Out,0=In) ",Traveling Block Weight kkgf
0.0,68.7084757721362
0.0,68.6778855027034
0.0,68.6676860246716
0.0,68.7900548134731
0.0,68.7084757721362
0.0,68.8002542915049
0.0,68.6982840051747
0.0,68.7696640220721
0.0,68.72887427460749
0.0,69.18774328464771
0.0,68.0762564588683
0.0,68.1986175365995
0.0,68.14763647576581
0.0,68.2292155171026
0.0,68.04566618943561
0.0,68.1986175365995
0.0,68.1782267451986
0.0,68.1782267451986
0.0,68.1374369977339
0.0,68.2292155171026
0.0,68.1782267451986
0.0,68.0864482258299
0.0,68.117046206333
0.0,68.1986175365995
0.0,68.2292155171026
0.0,68.16802726716679
0.0,68.0864482258299
0.0,68.117046206333
0.0,68.1782267451986
0.0,68.16802726716679
0.0,68.1782267451986
0.0,67.4440298881226
0.0,69.5956316874465
0.0,75.66293992761271
0.0,71.7370340087385
0.0,68.0252676869643
0.0,67.90289889816279
0.0,67.8111280898644
0.0,67.90289889816279
0.0,68.0150682089324
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.8927071312012
0.0,68.04566618943561
0.0,67.8009286118326
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.8621168617685
0.0,67.96408714809871
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.8315188812654
0.0,67.8315188812654
0.0,67.8315188812654
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.9946774175315
0.0,67.9844779394997
0.0,67.90289889816279
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.8009286118326
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.9538876700669
0.0,67.9232974006341
0.0,67.9844779394997
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.9946774175315
0.0,67.87230862873
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.8111280898644
0.0,67.8927071312012
0.0,67.9844779394997
0.0,67.8417183592972
0.0,67.8315188812654
0.0,67.96408714809871
0.0,67.8621168617685
0.0,67.8009286118326
0.0,67.7703387959921
0.0,67.87230862873
0.0,67.9946774175315
0.0,67.9232974006341
0.0,68.0150682089324
0.0,67.96408714809871
0.0,67.9232974006341
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.96408714809871
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.9538876700669
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.96408714809871
0.0,67.9232974006341
0.0,68.0150682089324
0.0,67.9538876700669
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.9844779394997
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.96408714809871
0.0,67.9946774175315
0.0,67.8927071312012
0.0,67.7805378204316
0.0,67.9946774175315
0.0,68.0252676869643
0.0,67.8417183592972
0.0,67.9538876700669
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.8111280898644
0.0,67.8621168617685
0.0,68.0762564588683
0.0,67.9946774175315
0.0,67.96408714809871
0.0,67.93349687866589
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.8927071312012
0.0,67.8009286118326
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.8417183592972
0.0,67.90289889816279
0.0,67.9844779394997
0.0,67.9946774175315
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.8111280898644
0.0,67.8315188812654
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.8111280898644
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.8009286118326
0.0,67.8927071312012
0.0,68.0150682089324
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.8621168617685
0.0,67.96408714809871
0.0,67.9844779394997
0.0,67.8315188812654
0.0,67.87230862873
0.0,67.7499475509988
0.0,67.8927071312012
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.8621168617685
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.96408714809871
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.96408714809871
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.9946774175315
0.0,68.0558579563971
0.0,67.9946774175315
0.0,67.9844779394997
0.0,67.9538876700669
0.0,67.9946774175315
0.0,67.96408714809871
0.0,67.8621168617685
0.0,67.9844779394997
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.9538876700669
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.9538876700669
0.0,68.0252676869643
0.0,67.9538876700669
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.9844779394997
0.0,68.0252676869643
0.0,67.8315188812654
0.0,67.9232974006341
0.0,68.0252676869643
0.0,68.0150682089324
0.0,67.9844779394997
0.0,67.9844779394997
0.0,67.87230862873
0.0,67.9844779394997
0.0,67.8927071312012
0.0,67.9538876700669
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.7703387959921
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.90289889816279
0.0,67.8621168617685
0.0,67.9538876700669
0.0,67.9538876700669
0.0,67.8927071312012
0.0,67.9844779394997
0.0,67.87230862873
0.0,67.9946774175315
0.0,67.8315188812654
0.0,67.8927071312012
0.0,67.8111280898644
0.0,68.0150682089324
0.0,67.9538876700669
0.0,67.9538876700669
0.0,68.0252676869643
0.0,67.8927071312012
0.0,67.87230862873
0.0,67.9232974006341
0.0,67.9946774175315
0.0,67.8009286118326
0.0,67.90289889816279
0.0,67.9946774175315
0.0,67.9946774175315
0.0,67.87230862873
0.0,67.87230862873
0.0,67.9946774175315
0.0,67.9538876700669
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.93349687866589
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.93349687866589
0.0,68.04566618943561
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.8621168617685
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.8417183592972
0.0,67.90289889816279
0.0,67.93349687866589
0.0,67.7091582571265
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.8417183592972
0.0,67.8009286118326
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.9844779394997
0.0,67.8111280898644
0.0,67.8315188812654
0.0,67.9946774175315
0.0,67.7499475509988
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.7805378204316
0.0,67.8417183592972
0.0,67.87230862873
0.0,67.90289889816279
0.0,67.7805378204316
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.96408714809871
0.0,67.8111280898644
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.9946774175315
0.0,68.0150682089324
0.0,67.8315188812654
0.0,67.8009286118326
0.0,67.8927071312012
0.0,67.8417183592972
0.0,67.96408714809871
0.0,67.87230862873
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.9844779394997
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.9232974006341
0.0,67.9232974006341
0.0,67.9844779394997
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.9946774175315
0.0,67.96408714809871
0.0,67.8417183592972
0.0,67.96408714809871
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.9946774175315
0.0,67.7499475509988
0.0,67.96408714809871
0.0,67.96408714809871
0.0,67.9538876700669
0.0,67.96408714809871
0.0,67.8315188812654
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.90289889816279
0.0,68.0252676869643
0.0,67.9232974006341
0.0,67.9844779394997
0.0,67.96408714809871
0.0,68.04566618943561
0.0,68.04566618943561
0.0,68.0762564588683
0.0,67.93349687866589
0.0,68.0150682089324
0.0,67.9232974006341
0.0,67.8621168617685
0.0,67.93349687866589
0.0,67.8111280898644
0.0,67.8315188812654
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.8927071312012
0.0,68.0558579563971
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.9232974006341
0.0,67.87230862873
0.0,67.9232974006341
0.0,67.8621168617685
0.0,68.04566618943561
0.0,67.8621168617685
0.0,67.9946774175315
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.8621168617685
0.0,67.7703387959921
0.0,67.9232974006341
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.9538876700669
0.0,68.0150682089324
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.8315188812654
0.0,67.8927071312012
0.0,67.90289889816279
0.0,67.9946774175315
0.0,68.0150682089324
0.0,67.9946774175315
0.0,67.9844779394997
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.8009286118326
0.0,67.8009286118326
0.0,67.90289889816279
0.0,68.0252676869643
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.9538876700669
0.0,67.9946774175315
0.0,68.0150682089324
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.9538876700669
0.0,67.93349687866589
0.0,68.0252676869643
0.0,67.9844779394997
0.0,67.9844779394997
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.9946774175315
0.0,67.8315188812654
0.0,68.0252676869643
0.0,67.9946774175315
0.0,68.0558579563971
0.0,67.9844779394997
0.0,67.9946774175315
0.0,67.9844779394997
0.0,68.0558579563971
0.0,67.9844779394997
0.0,67.96408714809871
0.0,68.0150682089324
0.0,67.8927071312012
0.0,68.0252676869643
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.8927071312012
0.0,67.8111280898644
0.0,67.9538876700669
0.0,67.8417183592972
0.0,67.9538876700669
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.9946774175315
0.0,68.04566618943561
0.0,67.9946774175315
0.0,68.16802726716679
0.0,67.9232974006341
0.0,68.0762564588683
0.0,67.87230862873
0.0,67.87230862873
0.0,68.0252676869643
0.0,67.9232974006341
0.0,67.9232974006341
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.9538876700669
0.0,68.0558579563971
0.0,67.9844779394997
0.0,67.96408714809871
0.0,67.96408714809871
0.0,67.96408714809871
0.0,67.8315188812654
0.0,67.87230862873
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.87230862873
0.0,67.9946774175315
0.0,67.87230862873
0.0,67.87230862873
0.0,67.87230862873
0.0,67.96408714809871
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.719357281566
0.0,67.8417183592972
0.0,67.7805378204316
0.0,67.96408714809871
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.9232974006341
0.0,68.0150682089324
0.0,67.7499475509988
0.0,67.8315188812654
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.9844779394997
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.96408714809871
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.7805378204316
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.87230862873
0.0,67.8315188812654
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.93349687866589
0.0,67.8315188812654
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.8111280898644
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.90289889816279
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.8009286118326
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.9538876700669
0.0,67.9538876700669
0.0,67.7805378204316
0.0,67.9538876700669
0.0,67.8927071312012
0.0,67.90289889816279
0.0,67.9538876700669
0.0,67.8009286118326
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.8621168617685
0.0,67.7703387959921
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.8009286118326
0.0,67.7805378204316
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.9538876700669
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.87230862873
0.0,67.7805378204316
0.0,67.8111280898644
0.0,67.7805378204316
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.96408714809871
0.0,67.9232974006341
0.0,68.0252676869643
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.9844779394997
0.0,67.8621168617685
0.0,67.8621168617685
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.90289889816279
0.0,68.0150682089324
0.0,67.8621168617685
0.0,67.8417183592972
0.0,67.8621168617685
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.9538876700669
0.0,68.0252676869643
0.0,67.8111280898644
0.0,67.9232974006341
0.0,67.8417183592972
0.0,67.93349687866589
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.87230862873
0.0,67.8417183592972
0.0,67.9844779394997
0.0,67.8315188812654
0.0,67.8927071312012
0.0,67.8009286118326
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.7703387959921
0.0,67.90289889816279
0.0,67.9232974006341
0.0,67.87230862873
0.0,67.87230862873
0.0,68.0762564588683
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.9844779394997
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.9946774175315
0.0,67.8417183592972
0.0,67.96408714809871
0.0,67.9232974006341
0.0,67.8927071312012
0.0,67.9844779394997
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.8621168617685
0.0,67.8111280898644
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.9538876700669
0.0,67.90289889816279
0.0,67.8111280898644
0.0,67.8009286118326
0.0,67.8111280898644
0.0,67.7805378204316
0.0,67.8111280898644
0.0,67.8009286118326
0.0,67.8621168617685
0.0,67.8111280898644
0.0,67.9232974006341
0.0,67.9844779394997
0.0,67.7805378204316
0.0,67.87230862873
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.8315188812654
0.0,67.9538876700669
0.0,68.0150682089324
0.0,67.8315188812654
0.0,67.8315188812654
0.0,67.8009286118326
0.0,67.90289889816279
0.0,67.7703387959921
0.0,67.8417183592972
0.0,67.8009286118326
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.8315188812654
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.8927071312012
0.0,67.9232974006341
0.0,67.87230862873
0.0,67.8111280898644
0.0,67.9232974006341
0.0,67.9946774175315
0.0,67.9232974006341
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.8111280898644
0.0,67.8621168617685
0.0,67.9538876700669
0.0,67.96408714809871
0.0,67.9844779394997
0.0,67.87230862873
0.0,67.9844779394997
0.0,67.9946774175315
0.0,67.8621168617685
0.0,67.93349687866589
0.0,67.8111280898644
0.0,67.8621168617685
0.0,67.96408714809871
0.0,67.90289889816279
0.0,68.0150682089324
0.0,67.90289889816279
0.0,67.96408714809871
0.0,67.8927071312012
0.0,67.9232974006341
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.87230862873
0.0,67.9538876700669
0.0,67.93349687866589
0.0,67.9538876700669
0.0,67.8417183592972
0.0,67.8621168617685
0.0,67.9232974006341
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.7499475509988
0.0,67.8111280898644
0.0,67.93349687866589
0.0,67.8621168617685
0.0,67.8009286118326
0.0,67.8417183592972
0.0,67.90289889816279
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.87230862873
0.0,67.87230862873
0.0,67.7499475509988
0.0,67.8927071312012
0.0,67.8927071312012
0.0,67.8009286118326
0.0,67.7805378204316
0.0,67.9232974006341
0.0,67.90289889816279
0.0,67.8111280898644
0.0,67.7805378204316
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8417183592972
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.8111280898644
0.0,67.8417183592972
0.0,67.8417183592972
0.0,67.8927071312012
0.0,67.93349687866589
0.0,67.9844779394997
0.0,67.8417183592972
0.0,67.8111280898644
0.0,68.0252676869643
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.719357281566
0.0,67.7397485265593
0.0,69.5956316874465
0.0,69.2897135709779
0.0,70.36041881395529
0.0,70.4521896222537
0.0,70.4215993528209
0.0,69.7791805615212
0.0,69.473262898645
0.0,70.9620474041979
0.0,67.56639867692411
0.0,68.0252676869643
0.0,67.9844779394997
0.0,67.87230862873
0.0,67.90289889816279
0.0,67.9946774175315
0.0,67.93349687866589
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.9844779394997
0.0,68.0864482258299
0.0,67.87230862873
0.0,67.9946774175315
0.0,68.2903960559682
0.0,68.0252676869643
0.0,68.16802726716679
0.0,67.005551215891
0.0,69.0347846800058
0.0,68.8308445609377
0.0,60.34680569885121
0.0,66.4956934339467
0.0,65.9960346764419
0.0,65.7920868463035
0.0,65.8124853487748
0.0,65.84307561820759
0.0,65.9450454509454
0.0,65.84307561820759
0.0,65.84307561820759
0.0,65.9450454509454
0.0,65.9756357203782
0.0,65.8124853487748
0.0,64.3338962389223
0.0,64.7417841881287
0.0,63.6098984062858
0.0,65.6085375186364
0.0,65.6391354991395
0.0,65.56775548224209
0.0,65.5473569797708
0.0,65.516766710338
0.0,65.4861764409052
0.0,65.4759769628734
0.0,65.537157501739
0.0,65.5983457516749
0.0,65.6085375186364
0.0,65.5983457516749
0.0,65.5983457516749
0.0,65.6391354991395
0.0,65.6085375186364
0.0,65.6595262905405
0.0,65.7207068294061
0.0,65.5779472492036
0.0,65.6085375186364
0.0,65.69011655997329
0.0,65.6391354991395
0.0,65.66972576857229
0.0,65.6085375186364
0.0,65.6085375186364
0.0,65.7207068294061
0.0,65.66972576857229
0.0,65.7003160380051
0.0,65.6595262905405
0.0,65.5983457516749
0.0,65.69011655997329
0.0,65.7207068294061
0.0,65.69011655997329
0.0,65.73090630743789
0.0,65.66972576857229
0.0,65.66972576857229
0.0,65.5983457516749
0.0,65.6595262905405
0.0,65.66972576857229
0.0,65.66972576857229
0.0,65.5983457516749
0.0,65.6289360211077
0.0,65.6595262905405
0.0,65.6289360211077
0.0,65.6391354991395
0.0,65.5779472492036
0.0,65.5983457516749
0.0,65.7513048099092
0.0,65.6595262905405
0.0,65.7513048099092
0.0,65.69011655997329
0.0,65.5779472492036
0.0,65.6595262905405
0.0,65.6391354991395
0.0,65.5983457516749
0.0,65.7003160380051
0.0,65.6085375186364
0.0,65.6289360211077
0.0,65.7614965768707
0.0,65.6289360211077
0.0,65.6391354991395
0.0,65.66972576857229
0.0,65.5983457516749
0.0,65.6391354991395
0.0,65.6391354991395
0.0,65.537157501739
0.0,65.6391354991395
0.0,65.7003160380051
0.0,65.73090630743789
0.0,65.6289360211077
0.0,65.78189507934201
0.0,65.7920868463035
0.0,65.6595262905405
0.0,65.7003160380051
0.0,65.6595262905405
0.0,65.69011655997329
0.0,65.7207068294061
0.0,65.6085375186364
0.0,65.5473569797708
0.0,66.1183953005807
0.0,65.0374987442342
0.0,64.7417841881287
0.0,65.2312475499331
0.0,65.15986753303571
0.0,66.4854939559149
0.0,64.7621749795297
0.0,73.46035706745499
0.0,72.29788101617929
0.0,67.7091582571265
0.0,67.8009286118326
0.0,67.7907372984634
0.0,67.7295490485275
0.0,67.8009286118326
0.0,67.6071879707963
0.0,67.382849349257
0.0,67.2604805604555
0.0,67.6785679876937
0.0,67.2910708298883
0.0,67.0871307108202
0.0,66.0674142397469
0.0,67.117720980253
0.0,67.4848191819948
0.0,66.7302315335179
0.0,60.45897500962089
0.0,62.8247164060447
0.0,64.2625162220249
0.0,61.5500710439992
0.0,62.3862381874054
0.0,62.9674759862471
0.0,63.48752961748429
0.0,63.426349078618706
0.0,63.232600726512096
0.0,63.722067717055396
0.0,63.5996989282539
0.0,63.4161500541792
0.0,63.5895035325535
0.0,63.5181239692484
0.0,63.671078945151386
0.0,62.5188023719074
0.0,64.8947391640317
0.0,61.244157009862
0.0,61.519480774566404
0.0,61.44809712893001
0.0,61.376717565625
0.0,61.713225497934
0.0,62.090519548968715
0.0,62.1618995658661
0.0,62.2332791291711
0.0,62.131309296433294
0.0,62.1720985903055
0.0,62.131309296433294
0.0,62.1211098184015
0.0,74.9083522791358
0.0,68.39236588870611
0.0,67.1585102741253
0.0,67.403240140658
0.0,67.403240140658
0.0,67.2910708298883
0.0,67.3216610993211
0.0,67.403240140658
0.0,67.30126985432771
0.0,67.3726498712252
0.0,67.382849349257
0.0,67.2604805604555
0.0,67.2604805604555
0.0,68.4331556361707
0.0,69.44267262921221
0.0,69.1469539907754
0.0,68.8920246462109
0.0,68.7390737526393
0.0,68.94301387170741
0.0,69.2897135709779
0.0,67.6887593010629
0.0,66.5058924583861
0.0,67.0259501719546
0.0,66.2407640893822
0.0,67.3216610993211
0.0,67.1585102741253
0.0,67.1279200046925
0.0,67.138111771654
0.0,66.3121441062796
0.0,60.275426135546205
0.0,62.0293390101031
0.0,61.886575347569284
0.0,64.44606554969201
0.0,62.865506153509294
0.0,62.5289977676079
0.0,63.038856003144595
0.0,62.926686692374886
0.0,63.426349078618706
0.0,62.9878708599794
0.0,63.07964575060921
0.0,63.5079244912166
0.0,63.1918150613789
0.0,62.9878708599794
0.0,62.957280590546596
0.0,62.8858969449103
0.0,62.926686692374886
0.0,63.3753643890459
0.0,63.4977290955161
0.0,62.4882084737357
0.0,64.9253294334645
0.0,62.284268354667596
0.0,62.1720985903055
0.0,62.1007190270005
0.0,62.1211098184015
0.0,62.2536740029035
0.0,62.5595880370407
0.0,63.6098984062858
0.0,70.5643589330233
0.0,68.8920246462109
0.0,68.6982840051747
0.0,68.4841444080748
0.0,68.3107868473692
0.0,68.341377116802
0.0,67.403240140658
0.0,66.9239721745541
0.0,66.29175331487859
0.0,66.67924276161379
0.0,66.0980045091797
0.0,60.6527197329885
0.0,62.5901823888048
0.0,62.090519548968715
0.0,63.4977290955161
0.0,63.07964575060921
0.0,63.100040170749104
0.0,62.498407498175105
0.0,62.406633061137704
0.0,62.539197245639706
0.0,63.008265733711795
0.0,62.936885716814295
0.0,62.916491296674394
0.0,62.916491296674394
0.0,63.395755180446905
0.0,63.48752961748429
0.0,63.3345746415813
0.0,63.4365444743192
0.0,62.4474228086024
0.0,67.0769312327884
0.0,66.8220023418163
0.0,66.7914120723835
0.0,66.61806222274821
0.0,66.98516042449
0.0,67.17890151911861
0.0,67.1075215022212
0.0,67.0259501719546
0.0,66.8933819051213
0.0,66.8933819051213
0.0,66.740422846887
0.0,66.67924276161379
0.0,66.6894417860532
0.0,67.5052099733958
0.0,67.8621168617685
0.0,67.9538876700669
0.0,68.2903960559682
0.0,68.3005955340001
0.0,68.20881701463139
0.0,68.1986175365995
0.0,68.1272375197021
0.0,68.0660574344289
0.0,67.96408714809871
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.8621168617685
0.0,67.8825081067618
0.0,67.851917837329
0.0,67.8009286118326
0.0,67.8621168617685
0.0,67.9130983761946
0.0,67.8621168617685
0.0,67.7805378204316
0.0,67.8213275678962
0.0,67.7907372984634
0.0,67.7601393179603
0.0,67.7907372984634
0.0,67.87230862873
0.0,67.8417183592972
0.0,67.8417183592972
0.0,67.9232974006341
0.0,67.9538876700669
0.0,67.21969081299089
0.0,67.2604805604555
0.0,66.3019446282478
0.0,65.8328761401758
0.0,66.6996412640851
0.0,63.8342333990861
0.0,61.978350238199
0.0,63.5181239692484
0.0,62.630968053938105
0.0,63.008265733711795
0.0,63.059250876876895
0.0,62.957280590546596
0.0,62.3250540198009
0.0,62.3658433136731
0.0,62.5188023719074
0.0,63.3855597847464
0.0,63.3345746415813
0.0,63.4569393480515
0.0,63.395755180446905
0.0,62.9062918186426
0.0,62.6717573478104
0.0,64.3746855327946
0.0,66.2101738199494
0.0,66.1591850480453
0.0,66.2101738199494
0.0,66.47530218895339
0.0,66.3223435843114
0.0,66.1999747955099
0.0,66.1489937346762
0.0,66.0878054847403
0.0,65.9042561570732
0.0,65.82268482680661
0.0,65.67992479301179
0.0,65.5473569797708
0.0,65.43518766900121
0.0,65.3740071301355
0.0,65.3638076521037
0.0,65.3332173826709
0.0,65.3332173826709
0.0,65.3230179046391
0.0,66.0980045091797
0.0,75.346830497775
0.0,75.4589998085447
0.0,75.42840953911191
0.0,75.33663101974321
0.0,75.3570295222144
0.0,75.2958412722786
0.0,75.2448602114448
0.0,75.3264392527816
0.0,75.2856499589094
0.0,75.2958412722786
0.0,75.33663101974321
0.0,75.3060407503104
0.0,75.38761979164721
0.0,75.3162402283422
0.0,75.346830497775
0.0,75.3264392527816
0.0,75.3162402283422
0.0,75.3264392527816
0.0,75.2754504808776
0.0,75.2754504808776
0.0,75.2754504808776
0.0,75.2958412722786
0.0,75.33663101974321
0.0,75.3570295222144
0.0,75.2448602114448
