Bit Depth (MD) m,SWOB kips,DWOB kips,HKLD-96%,HKLD-97%,HKLD-98%,HKLD-99%
2027.4982879039678,5.013965151301573,5.291328749994912,114.96652107975768,123.779348674413,133.44087123357,144.03826197802022
2027.7479353919678,5.024109141039191,5.26778401204098,114.96300905752724,123.77536003297396,133.43636007342894,144.0331776851433
2027.9975828799677,5.021541897629112,5.191256997863365,114.96524248170242,123.77774562441869,133.43891248619082,144.0359130784522
2028.2472303679676,4.9983118859969835,5.098873410417532,114.98059369012252,123.7942460422671,133.45667278490012,144.05505529700827
2028.4968778559676,4.957696248538775,5.0748013377378545,115.00948112012874,123.82523360162087,133.48996272074436,144.0908706301862
2028.7465253439675,4.923182088400591,5.127278501229988,115.03447928669577,123.85204300751312,133.5187577923509,144.1218437100034
2028.9961728319674,4.8863110167421535,5.224547158757051,115.06171835884847,123.88126337296156,133.55015025406107,144.15561866915937
2029.2458203199674,4.846234358223808,5.282763271374524,115.09384782978161,123.91560762863479,133.58692258318746,144.19505426828093
2029.4954678079673,4.962120796250002,5.310092035782824,115.01044170944125,123.82595328281357,133.4904182938278,144.09103651219692
2029.7451152959673,5.151279718864578,5.391312566200896,114.87304719818356,123.67831919807294,133.33155854182664,143.91986371309596
2029.9947627839672,5.274476371092953,5.63228190027533,114.78490149991383,123.5835584955569,133.22954579539294,143.80989644990572
2030.2444102719671,5.220917168043244,5.939475629189643,114.8259211461868,123.6275674318997,133.27683189711038,143.86077716125087
2030.494057759967,5.045185406438015,6.080776380720509,114.95424667316057,123.76542669028487,133.4251430065178,144.02055254542523
2030.743705247967,4.89013584295942,5.985397646945452,115.06576593769998,123.88528668923743,133.55414697122103,144.15958621066693
2030.993352735967,4.832001621357832,5.639021263767292,115.10449152288135,123.92710286307322,133.59935136429587,144.20850702452154
2031.2430002239669,4.906390856377849,5.287704048053295,115.04493600539324,123.86345073829776,133.531208119809,144.1354376257801
2031.4926477119668,4.9453851056326465,5.073891762925636,115.01491286199939,123.83129183143146,133.49670777068158,144.09836902942297
2031.7422951999667,4.940181249153931,5.019275266826392,115.01832771752674,123.83499512076256,133.5007272706355,144.10273536989882
2031.9919426879667,4.919116020864078,5.014782417108639,115.03163242075001,123.84944306297984,133.51642854831323,144.1198113879994
2032.2415901759666,4.897218198648502,5.014522748991253,115.04556940051674,123.86456699741514,133.53285374380053,144.13766389183735
2032.4912376639666,4.894984056141395,5.036003880095966,115.04564902690286,123.86480336717216,133.5332619516648,144.13826058299264
2032.7408851519665,4.9882620512711275,5.12405305355225,114.97646711890877,123.79057093568665,133.45349262000468,144.05241801657016
2032.9905326399664,5.4623017261374756,5.284842982544474,114.62455091104582,123.41287825064677,133.0475411255117,143.6154704089993
2033.2401801279664,6.073234582539881,5.462925939691143,114.17083687885703,122.92590778848192,132.52411156494742,143.05205012134587
2033.4898276159663,6.288410622722939,5.5297877563158355,114.01124937234732,122.75457762812749,132.33990790697757,142.8537259680147
2033.7394751039662,6.165835535429099,5.464429817480252,114.10240762269626,122.85239981308546,132.4450357783189,142.96686719468264
2033.9891225919662,5.631735001095955,5.29927938212233,114.50081800164514,123.27984775950215,132.90431767475232,143.46106665252523
2034.2387700799661,5.032921061436998,5.1264762717362595,114.9471052768482,123.75870332868122,133.41887793729828,144.0147901613094
2034.488417567966,4.78815929488458,5.0376352582012025,115.12991499705078,123.95486402488771,133.62967533829251,144.24164205877634
2034.738065055966,4.802743946463071,5.014863107205506,115.12072942343973,123.94494761084155,133.6189577022463,144.2300455899628
2034.987712543966,4.853589137693191,5.014054679286956,115.08412462661934,123.90560730065897,133.57661844266008,144.18441688624827
2035.2373600319659,4.9185055456468065,5.006565412406152,115.03745904759117,123.85545275286779,133.52263893062792,144.12624190291248
2035.4870075199658,5.01067624801264,4.8825568949758935,114.97190536942526,123.7849513824319,133.44671339411488,144.04436678577903
2035.7366550079657,5.017883891362189,4.1870733318856415,114.97937834873753,123.79211997925296,133.4535482957315,144.05083566863937
2035.9863024959657,3.8050664306098874,2.6426968056533338,116.3137306537627,125.22333399555461,134.99095202226692,145.70471522447565
2036.2359499839656,3.1008303693909305,2.391876741424937,117.16243333094786,126.13401509873287,135.96958021217554,146.75787222944624
2036.4855974719655,1.8618409491176782,3.178252924421463,118.84277585634283,127.937558673981,137.90818937331912,148.8446301716022
2036.7352449599655,2.1587284632423276,4.100900259896097,118.70527668295155,127.78982047607752,137.74922610999306,148.6733545213115
2036.9848924479654,2.379822556485453,4.446747015715614,118.5378172544038,127.61029526739054,137.55647315961286,148.46609251746366
2037.2345399359654,2.4788677426701398,4.6314799108617075,118.46012426936528,127.52717982703963,137.46741306940194,148.37051194592905
2037.4841874239653,2.8592678301685006,5.071787267124113,118.17244997080405,127.21877862901806,137.13628892524687,148.01446378616805
2037.7338349119652,3.7256533937798015,5.680845041027502,117.52378128759011,126.52305489834977,136.388978641044,147.21056999127956
2037.9834823999652,4.1747840780113235,5.572276261677132,117.18957952500716,126.16451827529048,136.0037636561376,146.79609243174437
2038.233129887965,3.70684183438614,4.885695153084102,117.53729253555274,126.53770643614016,136.40488028111724,147.22784282541468
2038.482777375965,3.0370428090832675,4.140691335548101,118.0379113107731,127.07479379436143,136.98194822826747,147.84876410111426
2038.732424863965,2.778172855103556,3.939827453558742,118.23038506547621,127.28142819204015,137.20410697044198,148.08795096113104
2038.982072351965,2.748592388888356,4.061933020925386,118.25525077414103,127.3079976554698,137.23254426402252,148.1184370131585
2039.2317198399649,2.708485617340305,4.186042578838373,118.28806410462988,127.34290790203735,137.26975336436672,148.1581676468931
2039.4813673279648,2.733535210740509,4.329003257757308,118.27316757140834,127.32651261506405,137.2517149903107,148.13832702730733
2039.7310148159647,2.8180419946093216,4.4186398446234705,118.21350109192274,127.26218811221257,137.18228388604814,148.06329466814967
2039.9806623039647,2.8897416038345507,4.4030351137313675,118.16257853763524,127.20741645901019,137.12329245711547,147.99967471281306
2040.2303097919646,2.9180606030806557,4.284911112595051,118.14142914380868,127.18475917614587,137.09898207213402,147.97355109715608
2040.4799572799645,2.9215442955141335,4.1480135332633274,118.13517820454473,127.17832398006279,137.0923448748889,147.96669233180597
2040.7296047679645,2.9404551797064475,4.082801258567732,118.11754235929641,127.15962170654403,137.0724734736774,147.9455385547666
2040.9792522559644,2.973187512351847,4.1440102136802,118.09039738830063,127.13067168086793,137.04154456252695,147.91243907241667
2041.2288997439643,2.962001304853187,4.280922932183773,118.09963414104948,127.14043875768967,137.05189303481328,147.92342525732823
2041.4785472319643,2.943365192700479,4.419980096995115,118.11562109648496,127.15730990210781,137.06973351758637,147.9423289738979
2041.7281947199642,2.95856405365009,4.491121375046543,118.10690679877638,127.14771635327614,137.0591760437863,147.93071420405815
2041.9778422079642,3.0615939808264137,4.520022522300005,118.03097167729211,127.06632221448794,136.9717971721452,147.83677088544144
2042.227489695964,3.190648552170068,4.563576907473704,117.93694004629018,126.96547697681045,136.8634821622637,147.72026254015833
2042.477137183964,3.264692015887097,4.656962935204167,117.88520676168432,126.90983880794433,136.80356306006868,147.65564782989958
2042.726784671964,3.2543200025280754,4.787629003676974,117.89587597526928,126.92103870904126,136.81534475506928,147.66806767455955
2042.976432159964,3.2139981332895546,4.907389595544788,117.92649696508357,126.95375512056997,136.8503583820998,147.70560103801336
2043.2260796479638,3.173115996625449,4.954304542062641,117.95662299201761,126.98604196227592,136.88501412986236,147.74285515709522
2043.4757271359638,3.164540041238827,4.902143980105357,117.9604279802741,126.99031812157862,136.88980683503453,147.7482144436093
